ST,state_county5,fips,lon,lat,den,r0.est,r0.est.cor,r0.l66.cor,r0.u66.cor,r0.pred,r0.pred.se,R0.pred,R0.pred.l66,R0.pred.u66
IN,IN_Newton Count,18111,-87.380385,40.994087,13.37904809,0.115398229,0.13519295,0.107167934,0.162103297,0.11454015,0.025884949,2.200189822,1.862997929,2.581870287
IN,IN_Noble County,18113,-85.391205,41.413892,44.13966432,0.115398229,0.13519295,0.107167934,0.162103297,0.132774631,0.027068398,2.464234988,2.080280066,2.899386846
IN,"IN_Ohio County,",18115,-84.911295,38.954549,25.92991,0.115398229,0.13519295,0.107167934,0.162103297,0.099135749,0.025870598,1.994375819,1.682249024,2.348972528
IN,IN_Orange Count,18117,-86.496982,38.562156,18.5810878,0.115398229,0.13519295,0.107167934,0.162103297,0.096463949,0.026698158,1.960230526,1.643109674,2.322218089
IN,"IN_Owen County,",18119,-86.799822,39.315596,20.70525444,0.115398229,0.13519295,0.107167934,0.162103297,0.105269171,0.026579693,2.074479675,1.744337804,2.450279296
IN,IN_Parke County,18121,-87.227997,39.758327,14.52814247,0.115398229,0.13519295,0.107167934,0.162103297,0.106508448,0.02690987,2.09095873,1.754914304,2.473973712
IN,IN_Perry County,18123,-86.705205,38.009327,19.15619339,0.115398229,0.13519295,0.107167934,0.162103297,0.092333054,0.027168295,1.908321277,1.59272521,2.269795855
IN,"IN_Pike County,",18125,-87.233923,38.424833,14.02350089,0.115398229,0.13519295,0.107167934,0.162103297,0.095139079,0.027605997,1.943465715,1.618508167,2.31620033
IN,IN_Porter Count,18127,-87.105308,41.513679,126.1166948,0.115398229,0.13519295,0.107167934,0.162103297,0.134717286,0.025584026,2.493714909,2.126191058,2.907216771
IN,IN_Posey County,18129,-87.823041,38.013245,23.40432551,0.115398229,0.13519295,0.107167934,0.162103297,0.096292704,0.027947485,1.958057403,1.627423608,2.337829692
IN,IN_Pulaski Coun,18131,-86.685266,41.050592,10.97474973,0.115398229,0.13519295,0.107167934,0.162103297,0.116139964,0.02649582,2.222455693,1.875102899,2.61663603
IN,IN_Putnam Count,18133,-86.835611,39.646107,30.06188045,0.115398229,0.13519295,0.107167934,0.162103297,0.11059984,0.026455026,2.146072557,1.808548833,2.529539373
IN,IN_Randolph Cou,18135,-84.997064,40.168573,21.0100002,0.115398229,0.13519295,0.107167934,0.162103297,0.113825233,0.026583347,2.19029476,1.845802829,2.581611823
IN,IN_Ripley Count,18137,-85.218379,39.159402,24.4133264,0.115398229,0.13519295,0.107167934,0.162103297,0.10188281,0.025936033,2.029955269,1.712726787,2.390221789
IN,"IN_Rush County,",18139,-85.474569,39.623616,15.66610845,0.115398229,0.13519295,0.107167934,0.162103297,0.105833844,0.02591498,2.08197598,1.758652271,2.448774802
IN,IN_St. Joseph C,18141,-86.228686,41.6754,227.6775685,0.115398229,0.13519295,0.107167934,0.162103297,0.145332635,0.026890662,2.659522354,2.254794317,3.116502735
IN,IN_Scott County,18143,-85.762718,38.698198,47.82302639,0.115398229,0.13519295,0.107167934,0.162103297,0.102082601,0.025840475,2.032561714,1.716109432,2.391760969
IN,IN_Shelby Count,18145,-85.789825,39.536039,41.80169156,0.115398229,0.13519295,0.107167934,0.162103297,0.112086698,0.025477109,2.166373094,1.838149571,2.537390243
IN,IN_Spencer Coun,18147,-87.011149,38.015495,19.51100971,0.115398229,0.13519295,0.107167934,0.162103297,0.093414879,0.027510849,1.921812537,1.600738922,2.290085241
IN,IN_Starke Count,18149,-86.631962,41.282896,28.42638446,0.115398229,0.13519295,0.107167934,0.162103297,0.123397332,0.026503138,2.325617607,1.965698556,2.733362751
IN,IN_Steuben Coun,18151,-85.010662,41.649521,41.41645993,0.115398229,0.13519295,0.107167934,0.162103297,0.136967864,0.026807794,2.528199127,2.140096086,2.967091366
IN,IN_Sullivan Cou,18153,-87.390988,39.103093,17.57474386,0.115398229,0.13519295,0.107167934,0.162103297,0.102053,0.027403039,2.032175374,1.69793516,2.414484419
IN,IN_Switzerland ,18155,-85.023499,38.819835,18.5692998,0.115398229,0.13519295,0.107167934,0.162103297,0.095848386,0.025903003,1.952427518,1.645101044,2.301909045
IN,IN_Tippecanoe C,18157,-86.886971,40.41788,150.2076891,0.115398229,0.13519295,0.107167934,0.162103297,0.129785245,0.026515843,2.419385514,2.048097267,2.839401716
IN,IN_Tipton Count,18159,-86.050587,40.308849,22.45774769,0.115398229,0.13519295,0.107167934,0.162103297,0.11539318,0.026170521,2.21204092,1.869936439,2.599732541
IN,IN_Union County,18161,-84.919102,39.618626,16.48047101,0.115398229,0.13519295,0.107167934,0.162103297,0.10482008,0.02613995,2.068532491,1.744229305,2.436936556
IN,IN_Vanderburgh ,18163,-87.551819,37.996062,297.1605516,0.115398229,0.13519295,0.107167934,0.162103297,0.117666045,0.027884294,2.243854441,1.876792008,2.663007247
IN,IN_Vermillion C,18165,-87.440231,39.763164,23.01906862,0.115398229,0.13519295,0.107167934,0.162103297,0.108864535,0.027053378,2.12256338,1.780862058,2.512066953
IN,"IN_Vigo County,",18167,-87.387985,39.460817,100.676182,0.115398229,0.13519295,0.107167934,0.162103297,0.117574655,0.027195587,2.242568592,1.884137624,2.65053573
IN,IN_Wabash Count,18169,-85.802372,40.858522,28.41988548,0.115398229,0.13519295,0.107167934,0.162103297,0.122640536,0.026883643,2.31469368,1.951269772,2.727222461
IN,IN_Warren Count,18171,-87.326289,40.312186,8.703957701,0.115398229,0.13519295,0.107167934,0.162103297,0.107857172,0.026671787,2.109006337,1.773493613,2.490845439
IN,IN_Warrick Coun,18173,-87.352574,38.012884,62.22950351,0.115398229,0.13519295,0.107167934,0.162103297,0.102221589,0.027782153,2.03437644,1.695543243,2.422642566
IN,IN_Washington C,18175,-86.086677,38.572886,20.95505395,0.115398229,0.13519295,0.107167934,0.162103297,0.096040219,0.026115597,1.954856688,1.644870753,2.307717471
IN,IN_Wayne County,18177,-84.949811,39.842737,62.90601922,0.115398229,0.13519295,0.107167934,0.162103297,0.116985375,0.026330889,2.234290837,1.887532034,2.627407913
IN,IN_Wells County,18179,-85.194412,40.770771,29.49312612,0.115398229,0.13519295,0.107167934,0.162103297,0.123423924,0.026933353,2.32600216,1.96056854,2.740830788
IN,IN_White County,18181,-86.810306,40.755698,18.28903627,0.115398229,0.13519295,0.107167934,0.162103297,0.116419626,0.026480649,2.226365474,1.878723397,2.62081892
IN,IN_Whitley Coun,18183,-85.47848,41.163144,38.80786051,0.115398229,0.13519295,0.107167934,0.162103297,0.128875875,0.027068276,2.405865428,2.028974738,2.833408637
IA,IA_Adair County,19001,-94.479157,41.344629,4.841759373,0.047125757,0.09958276,0.069144047,0.128319139,0.099931005,0.028345764,2.004626408,1.66337077,2.396989434
IA,IA_Adams County,19003,-94.709635,41.006693,3.269096329,0.047125757,0.09958276,0.069144047,0.128319139,0.095250959,0.028582856,1.944877184,1.609054299,2.331935723
IA,IA_Allamakee Co,19005,-91.417115,43.25705,8.022127345,0.047125757,0.09958276,0.069144047,0.128319139,0.102912688,0.029001235,2.043418291,1.689555877,2.451258092
IA,IA_Appanoose Co,19007,-92.867034,40.739836,9.290849787,0.047125757,0.09958276,0.069144047,0.128319139,0.097982064,0.028371203,1.979576499,1.64139326,2.368659255
IA,IA_Audubon Coun,19009,-94.925302,41.676829,4.783624696,0.047125757,0.09958276,0.069144047,0.128319139,0.099983384,0.028784672,2.005302972,1.659050372,2.404266215
IA,IA_Benton Count,19011,-92.017478,42.06222,13.78052473,0.047125757,0.09958276,0.069144047,0.128319139,0.105360406,0.028903342,2.075689468,1.718574369,2.486808766
IA,IA_Black Hawk C,19013,-92.370013,42.490851,88.58552538,0.047125757,0.09958276,0.069144047,0.128319139,0.120729014,0.028870799,2.287275022,1.902422611,2.728455819
IA,IA_Boone County,19015,-93.895155,42.026494,17.66048861,0.047125757,0.09958276,0.069144047,0.128319139,0.11164986,0.02781955,2.160393722,1.804798344,2.566948948
IA,IA_Bremer Count,19017,-92.376967,42.743058,22.0100201,0.047125757,0.09958276,0.069144047,0.128319139,0.111171324,0.028918446,2.153858002,1.786077474,2.576627326
IA,IA_Buchanan Cou,19019,-91.901041,42.486957,14.25879389,0.047125757,0.09958276,0.069144047,0.128319139,0.10633225,0.029006493,2.088609698,1.728564484,2.503201447
IA,IA_Buena Vista ,19021,-95.181444,42.679153,13.05864303,0.047125757,0.09958276,0.069144047,0.128319139,0.106747906,0.029429277,2.094154344,1.72848232,2.516043328
IA,IA_Butler Count,19023,-92.758692,42.707538,9.585496905,0.047125757,0.09958276,0.069144047,0.128319139,0.107785131,0.02874509,2.108039354,1.748410426,2.521465422
IA,IA_Calhoun Coun,19025,-94.625331,42.400162,6.522168933,0.047125757,0.09958276,0.069144047,0.128319139,0.104807871,0.028909177,2.068370985,1.712176568,2.478503201
IA,IA_Carroll Coun,19027,-94.867634,42.038571,13.65273352,0.047125757,0.09958276,0.069144047,0.128319139,0.106598562,0.028898272,2.092160877,1.732885472,2.50561904
IA,"IA_Cass County,",19029,-94.979466,41.365898,8.77122222,0.047125757,0.09958276,0.069144047,0.128319139,0.100937377,0.028735742,2.017655901,1.670278481,2.417715383
IA,IA_Cedar County,19031,-91.137388,41.757883,12.35703795,0.047125757,0.09958276,0.069144047,0.128319139,0.101363606,0.028706297,2.023193746,1.675399279,2.423629459
IA,IA_Cerro Gordo ,19033,-93.246222,43.135116,28.49547041,0.047125757,0.09958276,0.069144047,0.128319139,0.115697603,0.028667302,2.21628196,1.843239094,2.644072896
IA,IA_Cherokee Cou,19035,-95.593937,42.749288,7.512997655,0.047125757,0.09958276,0.069144047,0.128319139,0.10264609,0.029643554,2.039926681,1.679286979,2.45691648
IA,IA_Chickasaw Co,19037,-92.344319,43.038059,9.113907575,0.047125757,0.09958276,0.069144047,0.128319139,0.106818451,0.028948536,2.095096493,1.734845176,2.509754414
IA,IA_Clarke Count,19039,-93.78126,41.036835,8.401684153,0.047125757,0.09958276,0.069144047,0.128319139,0.10170176,0.027887648,2.02759552,1.688453802,2.41646907
IA,"IA_Clay County,",19041,-95.159571,43.127315,10.80027885,0.047125757,0.09958276,0.069144047,0.128319139,0.106455212,0.029607885,2.090248788,1.723056933,2.514293027
IA,IA_Clayton Coun,19043,-91.322919,42.860097,8.546007236,0.047125757,0.09958276,0.069144047,0.128319139,0.102294764,0.02895746,2.035332356,1.683063545,2.44131675
IA,IA_Clinton Coun,19045,-90.335737,41.852707,25.23910123,0.047125757,0.09958276,0.069144047,0.128319139,0.104648927,0.027988312,2.066269391,1.720911223,2.462160076
IA,IA_Crawford Cou,19047,-95.358454,42.027366,9.082336049,0.047125757,0.09958276,0.069144047,0.128319139,0.102632378,0.029134796,2.039747217,1.684873985,2.449050699
IA,IA_Dallas Count,19049,-93.923368,41.645223,60.9736531,0.047125757,0.09958276,0.069144047,0.128319139,0.118954679,0.027429154,2.262045188,1.898298139,2.676381065
IA,IA_Davis County,19051,-92.415821,40.765097,6.881977485,0.047125757,0.09958276,0.069144047,0.128319139,0.095840402,0.028531944,1.95232647,1.616048988,2.339748882
IA,IA_Decatur Coun,19053,-93.821366,40.71001,5.697130964,0.047125757,0.09958276,0.069144047,0.128319139,0.096545882,0.028236191,1.96127093,1.627032803,2.345706586
IA,IA_Delaware Cou,19055,-91.383342,42.482434,11.34209268,0.047125757,0.09958276,0.069144047,0.128319139,0.103281193,0.028950712,2.048252066,1.694306333,2.456046278
IA,IA_Des Moines C,19057,-91.141489,40.833525,35.00274954,0.047125757,0.09958276,0.069144047,0.128319139,0.104104079,0.028322327,2.059077607,1.710838981,2.458978576
IA,IA_Dickinson Co,19059,-95.133548,43.389624,16.50527901,0.047125757,0.09958276,0.069144047,0.128319139,0.109050683,0.029659993,2.125075806,1.752491386,2.555148989
IA,IA_Dubuque Coun,19061,-90.759915,42.493726,60.93112521,0.047125757,0.09958276,0.069144047,0.128319139,0.112209884,0.028557472,2.168061524,1.802679532,2.587229843
IA,IA_Emmet County,19063,-94.75499,43.394425,8.835054876,0.047125757,0.09958276,0.069144047,0.128319139,0.107046188,0.029357553,2.098140188,1.732750882,2.519521871
IA,IA_Fayette Coun,19065,-91.855375,42.820385,10.37212993,0.047125757,0.09958276,0.069144047,0.128319139,0.105208594,0.029044174,2.073676711,1.715218957,2.486641755
IA,IA_Floyd County,19067,-92.75233,43.074625,12.04676672,0.047125757,0.09958276,0.069144047,0.128319139,0.109594605,0.0288008,2.13243003,1.768894738,2.550257854
IA,IA_Franklin Cou,19069,-93.240318,42.755202,6.668346139,0.047125757,0.09958276,0.069144047,0.128319139,0.107255696,0.028576876,2.100943227,1.7442141,2.510759125
IA,IA_Fremont Coun,19071,-95.623322,40.747942,5.199924656,0.047125757,0.09958276,0.069144047,0.128319139,0.093258192,0.02856895,1.919854005,1.587587055,2.302996184
IA,IA_Greene Count,19073,-94.375962,42.029792,6.008252471,0.047125757,0.09958276,0.069144047,0.128319139,0.104508176,0.028412135,2.06440969,1.714435663,2.466436523
IA,IA_Grundy Count,19075,-92.748284,42.380262,9.397107242,0.047125757,0.09958276,0.069144047,0.128319139,0.106981179,0.028618854,2.097271008,1.740543754,2.507198163
IA,IA_Guthrie Coun,19077,-94.431251,41.669446,6.95854417,0.047125757,0.09958276,0.069144047,0.128319139,0.103581877,0.028299473,2.052202693,1.705136498,2.450768001
IA,IA_Hamilton Cou,19079,-93.766985,42.407552,9.877366836,0.047125757,0.09958276,0.069144047,0.128319139,0.109040582,0.028269436,2.124939414,1.768628908,2.533473037
IA,IA_Hancock Coun,19081,-93.705072,43.092013,7.160513191,0.047125757,0.09958276,0.069144047,0.128319139,0.108144057,0.028694706,2.112860492,1.753174813,2.526211333
IA,IA_Hardin Count,19083,-93.215799,42.436775,11.41120409,0.047125757,0.09958276,0.069144047,0.128319139,0.109409152,0.028364412,2.129920395,1.77184076,2.540631274
IA,IA_Harrison Cou,19085,-95.807433,41.662391,7.738120755,0.047125757,0.09958276,0.069144047,0.128319139,0.099082332,0.028882713,1.993688733,1.647923282,2.392380931
IA,IA_Henry County,19087,-91.537058,40.981343,17.6416314,0.047125757,0.09958276,0.069144047,0.128319139,0.100761882,0.028598912,2.015379124,1.669844524,2.413067852
IA,IA_Howard Count,19089,-92.231027,43.361616,7.462897822,0.047125757,0.09958276,0.069144047,0.128319139,0.10603908,0.028949379,2.084705688,1.725845375,2.497851012
IA,IA_Humboldt Cou,19091,-94.215551,42.74679,8.4689885,0.047125757,0.09958276,0.069144047,0.128319139,0.107790785,0.028805331,2.108115234,1.747775783,2.52247844
IA,"IA_Ida County, ",19093,-95.504381,42.391343,6.127466976,0.047125757,0.09958276,0.069144047,0.128319139,0.101306041,0.029391498,2.022445145,1.667058382,2.433006682
IA,"IA_Iowa County,",19095,-92.039923,41.702615,10.63803057,0.047125757,0.09958276,0.069144047,0.128319139,0.102703089,0.028815442,2.040672808,1.689286306,2.445314066
IA,IA_Jackson Coun,19097,-90.566782,42.139283,11.55019834,0.047125757,0.09958276,0.069144047,0.128319139,0.100735869,0.028322154,2.015041807,1.67266029,2.408568935
IA,IA_Jasper Count,19099,-93.070038,41.678374,19.58770248,0.047125757,0.09958276,0.069144047,0.128319139,0.109951243,0.027896893,2.137262561,1.783731993,2.541784265
IA,IA_Jefferson Co,19101,-91.964603,41.013171,16.17303287,0.047125757,0.09958276,0.069144047,0.128319139,0.10107688,0.028666679,2.019467137,1.672620811,2.418764497
IA,IA_Johnson Coun,19103,-91.55831,41.679755,93.60683606,0.047125757,0.09958276,0.069144047,0.128319139,0.115929884,0.028841659,2.219522124,1.843940676,2.6505565
IA,IA_Jones County,19105,-91.198513,42.136467,13.8450132,0.047125757,0.09958276,0.069144047,0.128319139,0.103061772,0.028823758,2.04537281,1.693257159,2.450830884
IA,IA_Keokuk Count,19107,-92.17499,41.325439,6.820806962,0.047125757,0.09958276,0.069144047,0.128319139,0.099076521,0.028691608,1.993614,1.64998257,2.389473185
IA,IA_Kossuth Coun,19109,-94.22057,43.147016,5.869227163,0.047125757,0.09958276,0.069144047,0.128319139,0.106493289,0.028943843,2.090756545,1.731144173,2.504705852
IA,"IA_Lee County, ",19111,-91.396226,40.55857,24.11846858,0.047125757,0.09958276,0.069144047,0.128319139,0.100158977,0.028310634,2.007572309,1.666316548,2.399843761
IA,"IA_Linn County,",19113,-91.647251,42.009607,120.7965721,0.047125757,0.09958276,0.069144047,0.128319139,0.119603852,0.028929363,2.271251373,1.887778742,2.711101485
IA,IA_Louisa Count,19115,-91.259929,41.22579,10.2009582,0.047125757,0.09958276,0.069144047,0.128319139,0.098690486,0.028588481,1.988654058,1.646839245,2.382261588
IA,IA_Lucas County,19117,-93.313045,41.021148,7.647166442,0.047125757,0.09958276,0.069144047,0.128319139,0.100724981,0.027967042,2.014900638,1.676531791,2.403138944
IA,"IA_Lyon County,",19119,-96.218544,43.385265,7.722957328,0.047125757,0.09958276,0.069144047,0.128319139,0.101442823,0.03027826,2.02422427,1.658669099,2.448357723
IA,IA_Madison Coun,19121,-93.989405,41.347064,11.217848,0.047125757,0.09958276,0.069144047,0.128319139,0.105699032,0.0276985,2.080184405,1.736355377,2.473658763
IA,IA_Mahaska Coun,19123,-92.641016,41.31208,14.87648613,0.047125757,0.09958276,0.069144047,0.128319139,0.104398015,0.028407366,2.062955067,1.713228927,2.46469956
IA,IA_Marion Count,19125,-93.04269,41.35483,22.50174509,0.047125757,0.09958276,0.069144047,0.128319139,0.108625236,0.027974056,2.119336912,1.767221981,2.522527261
IA,IA_Marshall Cou,19127,-92.938421,42.031353,26.52458651,0.047125757,0.09958276,0.069144047,0.128319139,0.112605404,0.028252507,2.173489413,1.811033543,2.588649278
IA,IA_Mills County,19129,-95.695267,41.04967,13.26725781,0.047125757,0.09958276,0.069144047,0.128319139,0.099281988,0.028627744,1.996257778,1.652979343,2.391563887
IA,IA_Mitchell Cou,19131,-92.803247,43.336257,8.707073555,0.047125757,0.09958276,0.069144047,0.128319139,0.108561633,0.028742726,2.118479987,1.757485042,2.533385749
IA,IA_Monona Count,19133,-95.985135,42.063026,4.759357938,0.047125757,0.09958276,0.069144047,0.128319139,0.097746979,0.029132706,1.976571204,1.630385588,2.376387284
IA,IA_Monroe Count,19135,-92.827682,41.035615,6.854211003,0.047125757,0.09958276,0.069144047,0.128319139,0.099038111,0.02830879,1.993120067,1.653815464,2.383262135
IA,IA_Montgomery C,19137,-95.167995,41.008619,9.012739649,0.047125757,0.09958276,0.069144047,0.128319139,0.098379318,0.02872731,1.984662908,1.641848982,2.379724749
IA,IA_Muscatine Co,19139,-91.078997,41.464065,36.68006518,0.047125757,0.09958276,0.069144047,0.128319139,0.106966542,0.028577093,2.097075342,1.740858069,2.506335088
IA,IA_O'Brien Coun,19141,-95.690881,43.126413,9.262269514,0.047125757,0.09958276,0.069144047,0.128319139,0.103836823,0.02990091,2.055556924,1.689832886,2.478817084
IA,IA_Osceola Coun,19143,-95.680373,43.38638,5.757896932,0.047125757,0.09958276,0.069144047,0.128319139,0.101909005,0.030025056,2.030296863,1.666715525,2.451561121
IA,"IA_Page County,",19145,-95.188476,40.747616,10.8947683,0.047125757,0.09958276,0.069144047,0.128319139,0.097585294,0.028686793,1.974506258,1.633519147,2.367469202
